"BTK.Open" "BTK.High" "BTK.Low" "BTK.Close" "BTK.Volume" "BTK.Adjusted"
"2004-11-17" 520.960022 520.960022 520.960022 520.960022 0 520.960022
"2004-11-18" 524.679993 524.679993 524.679993 524.679993 0 524.679993
"2004-11-19" NA NA NA NA NA NA
"2004-11-22" NA NA NA NA NA NA
"2004-11-23" 515.690002 515.690002 515.690002 515.690002 0 515.690002
"2004-11-24" NA NA NA NA NA NA
"2004-11-26" 519.98999 519.98999 519.98999 519.98999 0 519.98999
"2004-11-29" NA NA NA NA NA NA
"2004-11-30" NA NA NA NA NA NA
"2004-12-01" NA NA NA NA NA NA
"2004-12-02" 534.340027 534.340027 534.340027 534.340027 0 534.340027
"2004-12-03" NA NA NA NA NA NA
"2004-12-06" 530.76001 530.76001 530.76001 530.76001 0 530.76001
"2004-12-07" NA NA NA NA NA NA
"2004-12-08" NA NA NA NA NA NA
"2004-12-09" NA NA NA NA NA NA
"2004-12-10" 535.890015 535.890015 535.890015 535.890015 0 535.890015
"2004-12-13" NA NA NA NA NA NA
"2004-12-14" NA NA NA NA NA NA
"2004-12-15" NA NA NA NA NA NA
"2004-12-16" NA NA NA NA NA NA
"2004-12-17" 530.400024 530.400024 530.400024 530.400024 0 530.400024
"2004-12-20" NA NA NA NA NA NA
"2004-12-21" NA NA NA NA NA NA
"2004-12-22" 533.309998 533.309998 533.309998 533.309998 0 533.309998
"2004-12-23" 538.22998 538.22998 538.22998 538.22998 0 538.22998
"2004-12-27" 537.48999 537.48999 537.48999 537.48999 0 537.48999
"2004-12-28" NA NA NA NA NA NA
"2004-12-29" 548.130005 548.130005 548.130005 548.130005 0 548.130005
"2004-12-30" NA NA NA NA NA NA
"2004-12-31" 544.25 544.25 544.25 544.25 0 544.25
"2005-01-03" 538.080017 538.080017 538.080017 538.080017 0 538.080017
"2005-01-04" NA NA NA NA NA NA
"2005-01-05" 525.869995 525.869995 525.869995 525.869995 0 525.869995
"2005-01-06" NA NA NA NA NA NA
"2005-01-07" NA NA NA NA NA NA
"2005-01-10" 539.340027 539.340027 539.340027 539.340027 0 539.340027
"2005-01-11" 530.72998 530.72998 530.72998 530.72998 0 530.72998
"2005-01-12" 536.26001 536.26001 536.26001 536.26001 0 536.26001
"2005-01-13" 524.01001 524.01001 524.01001 524.01001 0 524.01001
"2005-01-14" NA NA NA NA NA NA
"2005-01-18" 538.419983 538.419983 538.419983 538.419983 0 538.419983
"2005-01-19" 530.619995 530.619995 530.619995 530.619995 0 530.619995
"2005-01-20" NA NA NA NA NA NA
"2005-01-21" 521.48999 521.48999 521.48999 521.48999 0 521.48999
"2005-01-24" 510.769989 510.769989 510.769989 510.769989 0 510.769989
"2005-01-25" 515.450012 515.450012 515.450012 515.450012 0 515.450012
"2005-01-26" NA NA NA NA NA NA
"2005-01-27" 527.119995 527.119995 527.119995 527.119995 0 527.119995
"2005-01-28" NA NA NA NA NA NA
"2005-01-31" NA NA NA NA NA NA
"2005-02-01" 528.719971 528.719971 528.719971 528.719971 0 528.719971
"2005-02-02" NA NA NA NA NA NA
"2005-02-03" 523.72998 523.72998 523.72998 523.72998 0 523.72998
"2005-02-04" 534.47998 534.47998 534.47998 534.47998 0 534.47998
"2005-02-07" NA NA NA NA NA NA
"2005-02-08" 526.119995 526.119995 526.119995 526.119995 0 526.119995
"2005-02-09" NA NA NA NA NA NA
"2005-02-10" NA NA NA NA NA NA
"2005-02-11" NA NA NA NA NA NA
"2005-02-14" NA NA NA NA NA NA
"2005-02-15" 523.5 523.5 523.5 523.5 0 523.5
"2005-02-16" NA NA NA NA NA NA
"2005-02-17" NA NA NA NA NA NA
"2005-02-18" NA NA NA NA NA NA
"2005-02-22" 506.540009 506.540009 506.540009 506.540009 0 506.540009
"2005-02-23" NA NA NA NA NA NA
"2005-02-24" 518.52002 518.52002 518.52002 518.52002 0 518.52002
"2005-02-25" 526.869995 526.869995 526.869995 526.869995 0 526.869995
"2005-02-28" 498 498 498 498 0 498
"2005-03-01" 502.130005 502.130005 502.130005 502.130005 0 502.130005
"2005-03-02" NA NA NA NA NA NA
"2005-03-03" NA NA NA NA NA NA
"2005-03-04" 493.269989 493.269989 493.269989 493.269989 0 493.269989
"2005-03-07" NA NA NA NA NA NA
"2005-03-08" NA NA NA NA NA NA
"2005-03-09" 490.730011 490.730011 490.730011 490.730011 0 490.730011
"2005-03-10" 491.350006 491.350006 491.350006 491.350006 0 491.350006
"2005-03-11" 486.200012 486.200012 486.200012 486.200012 0 486.200012
"2005-03-14" 510.320007 510.320007 510.320007 510.320007 0 510.320007
"2005-03-15" NA NA NA NA NA NA
"2005-03-16" 497.470001 497.470001 497.470001 497.470001 0 497.470001
"2005-03-17" NA NA NA NA NA NA
"2005-03-18" NA NA NA NA NA NA
"2005-03-21" NA NA NA NA NA NA
"2005-03-22" 498.420013 498.420013 498.420013 498.420013 0 498.420013
"2005-03-23" 502.809998 502.809998 502.809998 502.809998 0 502.809998
"2005-03-24" 506.309998 506.309998 506.309998 506.309998 0 506.309998
"2005-03-28" 499.809998 499.809998 499.809998 499.809998 0 499.809998
"2005-03-29" NA NA NA NA NA NA
"2005-03-30" 496.850006 496.850006 496.850006 496.850006 0 496.850006
"2005-03-31" 492.850006 492.850006 492.850006 492.850006 0 492.850006
"2005-04-01" 486.829987 486.829987 486.829987 486.829987 0 486.829987
"2005-04-04" NA NA NA NA NA NA
"2005-04-05" 491.660004 491.660004 491.660004 491.660004 0 491.660004
"2005-04-06" 502.01001 502.01001 502.01001 502.01001 0 502.01001
"2005-04-07" NA NA NA NA NA NA
"2005-04-08" NA NA NA NA NA NA
"2005-04-11" 510.420013 510.420013 510.420013 510.420013 0 510.420013
"2005-04-12" 516.359985 516.359985 516.359985 516.359985 0 516.359985
"2005-04-13" 511.529999 511.529999 511.529999 511.529999 0 511.529999
"2005-04-14" NA NA NA NA NA NA
"2005-04-15" 513.73999 513.73999 513.73999 513.73999 0 513.73999
"2005-04-18" 511.75 511.75 511.75 511.75 0 511.75
"2005-04-19" 517.150024 517.150024 517.150024 517.150024 0 517.150024
"2005-04-20" NA NA NA NA NA NA
"2005-04-21" 517.109985 517.109985 517.109985 517.109985 0 517.109985
"2005-04-22" NA NA NA NA NA NA
"2005-04-25" NA NA NA NA NA NA
"2005-04-26" 518.840027 518.840027 518.840027 518.840027 0 518.840027
"2005-04-27" NA NA NA NA NA NA
"2005-04-28" NA NA NA NA NA NA
"2005-04-29" NA NA NA NA NA NA
"2005-05-02" NA NA NA NA NA NA
"2005-05-03" NA NA NA NA NA NA
"2005-05-04" 521.960022 521.960022 521.960022 521.960022 0 521.960022
"2005-05-05" 524.97998 524.97998 524.97998 524.97998 0 524.97998
"2005-05-06" 526.75 526.75 526.75 526.75 0 526.75
"2005-05-09" NA NA NA NA NA NA
"2005-05-10" NA NA NA NA NA NA
"2005-05-11" 544.77002 544.77002 544.77002 544.77002 0 544.77002
"2005-05-12" 541.340027 541.340027 541.340027 541.340027 0 541.340027
"2005-05-13" 532.72998 532.72998 532.72998 532.72998 0 532.72998
"2005-05-16" NA NA NA NA NA NA
"2005-05-17" NA NA NA NA NA NA
"2005-05-18" NA NA NA NA NA NA
"2005-05-19" 545.380005 545.380005 545.380005 545.380005 0 545.380005
"2005-05-20" NA NA NA NA NA NA
"2005-05-23" 547.559998 547.559998 547.559998 547.559998 0 547.559998
"2005-05-24" NA NA NA NA NA NA
"2005-05-25" NA NA NA NA NA NA
"2005-05-26" NA NA NA NA NA NA
"2005-05-27" NA NA NA NA NA NA
"2005-05-31" 550.679993 550.679993 550.679993 550.679993 0 550.679993
"2005-06-01" NA NA NA NA NA NA
"2005-06-02" 551.559998 551.559998 551.559998 551.559998 0 551.559998
"2005-06-03" 539.73999 539.73999 539.73999 539.73999 0 539.73999
"2005-06-06" NA NA NA NA NA NA
"2005-06-07" 533.719971 533.719971 533.719971 533.719971 0 533.719971
"2005-06-08" 531.359985 531.359985 531.359985 531.359985 0 531.359985
"2005-06-09" NA NA NA NA NA NA
"2005-06-10" NA NA NA NA NA NA
"2005-06-13" 538.590027 538.590027 538.590027 538.590027 0 538.590027
"2005-06-14" NA NA NA NA NA NA
"2005-06-15" 538.609985 538.609985 538.609985 538.609985 0 538.609985
"2005-06-16" NA NA NA NA NA NA
"2005-06-17" 562.349976 562.349976 562.349976 562.349976 0 562.349976
"2005-06-20" NA NA NA NA NA NA
"2005-06-21" NA NA NA NA NA NA
"2005-06-22" NA NA NA NA NA NA
"2005-06-23" NA NA NA NA NA NA
"2005-06-24" 553.609985 553.609985 553.609985 553.609985 0 553.609985
"2005-06-27" NA NA NA NA NA NA
"2005-06-28" NA NA NA NA NA NA
"2005-06-29" 564.5 564.5 564.5 564.5 0 564.5
"2005-06-30" NA NA NA NA NA NA
"2005-07-01" NA NA NA NA NA NA
"2005-07-05" 573.26001 573.26001 573.26001 573.26001 0 573.26001
"2005-07-06" 573.169983 573.169983 573.169983 573.169983 0 573.169983
"2005-07-07" NA NA NA NA NA NA
"2005-07-08" 597.390015 597.390015 597.390015 597.390015 0 597.390015
"2005-07-11" 598.77002 598.77002 598.77002 598.77002 0 598.77002
"2005-07-12" NA NA NA NA NA NA
"2005-07-13" 595.679993 595.679993 595.679993 595.679993 0 595.679993
"2005-07-14" NA NA NA NA NA NA
"2005-07-15" 612.960022 612.960022 612.960022 612.960022 0 612.960022
"2005-07-18" NA NA NA NA NA NA
"2005-07-19" 609.799988 609.799988 609.799988 609.799988 0 609.799988
"2005-07-20" 635.549988 635.549988 635.549988 635.549988 0 635.549988
"2005-07-21" NA NA NA NA NA NA
"2005-07-22" 616.150024 616.150024 616.150024 616.150024 0 616.150024
"2005-07-25" NA NA NA NA NA NA
"2005-07-26" 620.880005 620.880005 620.880005 620.880005 0 620.880005
"2005-07-27" 624.130005 624.130005 624.130005 624.130005 0 624.130005
"2005-07-28" 626.98999 626.98999 626.98999 626.98999 0 626.98999
"2005-07-29" 621.349976 621.349976 621.349976 621.349976 0 621.349976
"2005-08-01" NA NA NA NA NA NA
"2005-08-02" 631.619995 631.619995 631.619995 631.619995 0 631.619995
"2005-08-03" 637.25 637.25 637.25 637.25 0 637.25
"2005-08-04" 622.469971 622.469971 622.469971 622.469971 0 622.469971
"2005-08-05" NA NA NA NA NA NA
"2005-08-08" 604.97998 604.97998 604.97998 604.97998 0 604.97998
"2005-08-09" NA NA NA NA NA NA
"2005-08-10" 609.869995 609.869995 609.869995 609.869995 0 609.869995
"2005-08-11" NA NA NA NA NA NA
"2005-08-12" 616.090027 616.090027 616.090027 616.090027 0 616.090027
"2005-08-15" NA NA NA NA NA NA
"2005-08-16" 609.650024 609.650024 609.650024 609.650024 0 609.650024
"2005-08-17" 605.679993 605.679993 605.679993 605.679993 0 605.679993
"2005-08-18" NA NA NA NA NA NA
"2005-08-19" NA NA NA NA NA NA
"2005-08-22" 613.640015 613.640015 613.640015 613.640015 0 613.640015
"2005-08-23" 611.780029 611.780029 611.780029 611.780029 0 611.780029
"2005-08-24" NA NA NA NA NA NA
"2005-08-25" 609.840027 609.840027 609.840027 609.840027 0 609.840027
"2005-08-26" NA NA NA NA NA NA
"2005-08-29" 615.299988 615.299988 615.299988 615.299988 0 615.299988
"2005-08-30" NA NA NA NA NA NA
"2005-08-31" 627.099976 627.099976 627.099976 627.099976 0 627.099976
"2005-09-01" 641.380005 641.380005 641.380005 641.380005 0 641.380005
"2005-09-02" NA NA NA NA NA NA
"2005-09-06" NA NA NA NA NA NA
"2005-09-07" NA NA NA NA NA NA
"2005-09-08" 642.75 642.75 642.75 642.75 0 642.75
"2005-09-09" 645.859985 645.859985 645.859985 645.859985 0 645.859985
"2005-09-12" NA NA NA NA NA NA
"2005-09-13" NA NA NA NA NA NA
"2005-09-14" NA NA NA NA NA NA
"2005-09-15" NA NA NA NA NA NA
"2005-09-16" 648.590027 648.590027 648.590027 648.590027 0 648.590027
"2005-09-19" NA NA NA NA NA NA
"2005-09-20" 646.969971 646.969971 646.969971 646.969971 0 646.969971
"2005-09-21" 634.5 634.5 634.5 634.5 0 634.5
"2005-09-22" 631.02002 631.02002 631.02002 631.02002 0 631.02002
"2005-09-23" NA NA NA NA NA NA
"2005-09-26" 630.52002 630.52002 630.52002 630.52002 0 630.52002
"2005-09-27" NA NA NA NA NA NA
"2005-09-28" NA NA NA NA NA NA
"2005-09-29" 638.460022 638.460022 638.460022 638.460022 0 638.460022
"2005-09-30" 648.48999 648.48999 648.48999 648.48999 0 648.48999
"2005-10-03" NA NA NA NA NA NA
"2005-10-04" 661.780029 661.780029 661.780029 661.780029 0 661.780029
"2005-10-05" NA NA NA NA NA NA
"2005-10-06" 616.099976 616.099976 616.099976 616.099976 0 616.099976
"2005-10-07" NA NA NA NA NA NA
"2005-10-10" NA NA NA NA NA NA
"2005-10-11" 607.429993 607.429993 607.429993 607.429993 0 607.429993
"2005-10-12" 595.47998 595.47998 595.47998 595.47998 0 595.47998
"2005-10-13" NA NA NA NA NA NA
"2005-10-14" 620.580017 620.580017 620.580017 620.580017 0 620.580017
"2005-10-17" 617.469971 617.469971 617.469971 617.469971 0 617.469971
"2005-10-18" NA NA NA NA NA NA
"2005-10-19" 623.72998 623.72998 623.72998 623.72998 0 623.72998
"2005-10-20" NA NA NA NA NA NA
"2005-10-21" 613.52002 613.52002 613.52002 613.52002 0 613.52002
"2005-10-24" 631.590027 631.590027 631.590027 631.590027 0 631.590027
"2005-10-25" 638.48999 638.48999 638.48999 638.48999 0 638.48999
"2005-10-26" 632.309998 632.309998 632.309998 632.309998 0 632.309998
"2005-10-27" NA NA NA NA NA NA
"2005-10-28" NA NA NA NA NA NA
"2005-10-31" NA NA NA NA NA NA
"2005-11-01" NA NA NA NA NA NA
"2005-11-02" 639.349976 639.349976 639.349976 639.349976 0 639.349976
"2005-11-03" 647.400024 647.400024 647.400024 647.400024 0 647.400024
"2005-11-04" NA NA NA NA NA NA
"2005-11-07" 650.219971 650.219971 650.219971 650.219971 0 650.219971
"2005-11-08" NA NA NA NA NA NA
"2005-11-09" 658.590027 658.590027 658.590027 658.590027 0 658.590027
"2005-11-10" NA NA NA NA NA NA
"2005-11-11" NA NA NA NA NA NA
"2005-11-14" 668.390015 668.390015 668.390015 668.390015 0 668.390015
"2005-11-15" 667.150024 667.150024 667.150024 667.150024 0 667.150024
"2005-11-16" NA NA NA NA NA NA
"2005-11-17" NA NA NA NA NA NA
"2005-11-18" 684.880005 684.880005 684.880005 684.880005 0 684.880005
"2005-11-21" NA NA NA NA NA NA
"2005-11-22" NA NA NA NA NA NA
"2005-11-23" NA NA NA NA NA NA
"2005-11-25" NA NA NA NA NA NA
"2005-11-28" NA NA NA NA NA NA
"2005-11-29" 668.469971 668.469971 668.469971 668.469971 0 668.469971
"2005-11-30" 673.390015 673.390015 673.390015 673.390015 0 673.390015
"2005-12-01" 679.409973 679.409973 679.409973 679.409973 0 679.409973
"2005-12-02" NA NA NA NA NA NA
"2005-12-05" NA NA NA NA NA NA
"2005-12-06" 671.97998 671.97998 671.97998 671.97998 0 671.97998
"2005-12-07" 670.039978 670.039978 670.039978 670.039978 0 670.039978
"2005-12-08" NA NA NA NA NA NA
"2005-12-09" NA NA NA NA NA NA
"2005-12-12" 676.099976 676.099976 676.099976 676.099976 0 676.099976
"2005-12-13" NA NA NA NA NA NA
"2005-12-14" 675.219971 675.219971 675.219971 675.219971 0 675.219971
"2005-12-15" 679.640015 679.640015 679.640015 679.640015 0 679.640015
"2005-12-16" NA NA NA NA NA NA
"2005-12-19" 658.119995 658.119995 658.119995 658.119995 0 658.119995
"2005-12-20" 661.159973 661.159973 661.159973 661.159973 0 661.159973
"2005-12-21" NA NA NA NA NA NA
"2005-12-22" 685.869995 685.869995 685.869995 685.869995 0 685.869995
"2005-12-23" NA NA NA NA NA NA
"2005-12-27" 679.159973 679.159973 679.159973 679.159973 0 679.159973
"2005-12-28" NA NA NA NA NA NA
"2005-12-29" NA NA NA NA NA NA
"2005-12-30" 680.909973 680.909973 680.909973 680.909973 0 680.909973
"2006-01-03" NA NA NA NA NA NA
"2006-01-04" 696.51001 696.51001 696.51001 696.51001 0 696.51001
"2006-01-05" 699.48999 699.48999 699.48999 699.48999 0 699.48999
"2006-01-06" NA NA NA NA NA NA
"2006-01-09" 720.119995 720.119995 720.119995 720.119995 0 720.119995
"2006-01-10" NA NA NA NA NA NA
"2006-01-11" NA NA NA NA NA NA
"2006-01-12" 709.450012 709.450012 709.450012 709.450012 0 709.450012
"2006-01-13" 711.030029 711.030029 711.030029 711.030029 0 711.030029
"2006-01-17" NA NA NA NA NA NA
"2006-01-18" 713.48999 713.48999 713.48999 713.48999 0 713.48999
"2006-01-19" NA NA NA NA NA NA
"2006-01-20" NA NA NA NA NA NA
"2006-01-23" NA NA NA NA NA NA
"2006-01-24" 706.640015 706.640015 706.640015 706.640015 0 706.640015
"2006-01-25" 700.849976 700.849976 700.849976 700.849976 0 700.849976
"2006-01-26" 709.530029 709.530029 709.530029 709.530029 0 709.530029
"2006-01-27" NA NA NA NA NA NA
"2006-01-30" NA NA NA NA NA NA
"2006-01-31" NA NA NA NA NA NA
"2006-02-01" 718.359985 718.359985 718.359985 718.359985 0 718.359985
"2006-02-02" 714.099976 714.099976 714.099976 714.099976 0 714.099976
"2006-02-03" NA NA NA NA NA NA
"2006-02-06" NA NA NA NA NA NA
"2006-02-07" 700.349976 700.349976 700.349976 700.349976 0 700.349976
"2006-02-08" 698.73999 698.73999 698.73999 698.73999 0 698.73999
"2006-02-09" NA NA NA NA NA NA
"2006-02-10" NA NA NA NA NA NA
"2006-02-13" NA NA NA NA NA NA
"2006-02-14" NA NA NA NA NA NA
"2006-02-15" 714.22998 714.22998 714.22998 714.22998 0 714.22998
"2006-02-16" 727.01001 727.01001 727.01001 727.01001 0 727.01001
"2006-02-17" 727.219971 727.219971 727.219971 727.219971 0 727.219971
"2006-02-21" NA NA NA NA NA NA
"2006-02-22" 732.940002 732.940002 732.940002 732.940002 0 732.940002
"2006-02-23" NA NA NA NA NA NA
"2006-02-24" 743.789978 743.789978 743.789978 743.789978 0 743.789978
"2006-02-27" 756.099976 756.099976 756.099976 756.099976 0 756.099976
"2006-02-28" NA NA NA NA NA NA
"2006-03-01" 745.929993 745.929993 745.929993 745.929993 0 745.929993
"2006-03-02" NA NA NA NA NA NA
"2006-03-03" 745.460022 745.460022 745.460022 745.460022 0 745.460022
"2006-03-06" NA NA NA NA NA NA
"2006-03-07" 720.51001 720.51001 720.51001 720.51001 0 720.51001
"2006-03-08" 733.950012 733.950012 733.950012 733.950012 0 733.950012
"2006-03-09" NA NA NA NA NA NA
"2006-03-10" NA NA NA NA NA NA
"2006-03-13" NA NA NA NA NA NA
"2006-03-14" NA NA NA NA NA NA
"2006-03-15" 727.48999 727.48999 727.48999 727.48999 0 727.48999
"2006-03-16" 721.359985 721.359985 721.359985 721.359985 0 721.359985
"2006-03-17" 728.340027 728.340027 728.340027 728.340027 0 728.340027
"2006-03-20" 724.73999 724.73999 724.73999 724.73999 0 724.73999
"2006-03-21" 710.950012 710.950012 710.950012 710.950012 0 710.950012
"2006-03-22" NA NA NA NA NA NA
"2006-03-23" NA NA NA NA NA NA
"2006-03-24" NA NA NA NA NA NA
"2006-03-27" 707.77002 707.77002 707.77002 707.77002 0 707.77002
"2006-03-28" NA NA NA NA NA NA
"2006-03-29" NA NA NA NA NA NA
"2006-03-30" NA NA NA NA NA NA
"2006-03-31" NA NA NA NA NA NA
"2006-04-03" NA NA NA NA NA NA
"2006-04-04" 704.97998 704.97998 704.97998 704.97998 0 704.97998
"2006-04-05" 704.590027 704.590027 704.590027 704.590027 0 704.590027
"2006-04-06" NA NA NA NA NA NA
"2006-04-07" 682.690002 682.690002 682.690002 682.690002 0 682.690002
"2006-04-10" NA NA NA NA NA NA
"2006-04-11" 668.849976 668.849976 668.849976 668.849976 0 668.849976
"2006-04-12" 678.590027 678.590027 678.590027 678.590027 0 678.590027
"2006-04-13" 685.130005 685.130005 685.130005 685.130005 0 685.130005
"2006-04-17" 680.719971 680.719971 680.719971 680.719971 0 680.719971
"2006-04-18" 692.969971 692.969971 692.969971 692.969971 0 692.969971
"2006-04-19" 698.919983 698.919983 698.919983 698.919983 0 698.919983
"2006-04-20" 693.809998 693.809998 693.809998 693.809998 0 693.809998
"2006-04-21" 683.900024 683.900024 683.900024 683.900024 0 683.900024
"2006-04-24" 685.400024 685.400024 685.400024 685.400024 0 685.400024
"2006-04-25" 678.359985 678.359985 678.359985 678.359985 0 678.359985
"2006-04-26" NA NA NA NA NA NA
"2006-04-27" 681.679993 681.679993 681.679993 681.679993 0 681.679993
"2006-04-28" NA NA NA NA NA NA
"2006-05-01" NA NA NA NA NA NA
"2006-05-02" 662.299988 662.299988 662.299988 662.299988 0 662.299988
"2006-05-03" NA NA NA NA NA NA
"2006-05-04" NA NA NA NA NA NA
"2006-05-05" NA NA NA NA NA NA
"2006-05-08" 682.75 682.75 682.75 682.75 0 682.75
"2006-05-09" 675.159973 675.159973 675.159973 675.159973 0 675.159973
"2006-05-10" 672.26001 672.26001 672.26001 672.26001 0 672.26001
"2006-05-11" NA NA NA NA NA NA
"2006-05-12" 656.159973 656.159973 656.159973 656.159973 0 656.159973
"2006-05-15" NA NA NA NA NA NA
"2006-05-16" 650.369995 650.369995 650.369995 650.369995 0 650.369995
"2006-05-17" NA NA NA NA NA NA
"2006-05-18" NA NA NA NA NA NA
"2006-05-19" NA NA NA NA NA NA
"2006-05-22" NA NA NA NA NA NA
"2006-05-23" NA NA NA NA NA NA
"2006-05-24" NA NA NA NA NA NA
"2006-05-25" 642.599976 642.599976 642.599976 642.599976 0 642.599976
"2006-05-26" 655.47998 655.47998 655.47998 655.47998 0 655.47998
"2006-05-30" 642.330017 642.330017 642.330017 642.330017 0 642.330017
"2006-05-31" 657.72998 657.72998 657.72998 657.72998 0 657.72998
"2006-06-01" 664.530029 664.530029 664.530029 664.530029 0 664.530029
"2006-06-02" 669.059998 669.059998 669.059998 669.059998 0 669.059998
"2006-06-05" NA NA NA NA NA NA
"2006-06-06" NA NA NA NA NA NA
"2006-06-07" 647.26001 647.26001 647.26001 647.26001 0 647.26001
"2006-06-08" NA NA NA NA NA NA
"2006-06-09" 650.710022 650.710022 650.710022 650.710022 0 650.710022
"2006-06-12" NA NA NA NA NA NA
"2006-06-13" NA NA NA NA NA NA
"2006-06-14" 639.51001 639.51001 639.51001 639.51001 0 639.51001
"2006-06-15" 657.400024 657.400024 657.400024 657.400024 0 657.400024
"2006-06-16" 650.450012 650.450012 650.450012 650.450012 0 650.450012
"2006-06-19" 638.390015 638.390015 638.390015 638.390015 0 638.390015
"2006-06-20" NA NA NA NA NA NA
"2006-06-21" 640.849976 640.849976 640.849976 640.849976 0 640.849976
"2006-06-22" 633.880005 633.880005 633.880005 633.880005 0 633.880005
"2006-06-23" 638.51001 638.51001 638.51001 638.51001 0 638.51001
"2006-06-26" 640.73999 640.73999 640.73999 640.73999 0 640.73999
"2006-06-27" 630.340027 630.340027 630.340027 630.340027 0 630.340027
"2006-06-28" 629.390015 629.390015 629.390015 629.390015 0 629.390015
"2006-06-29" NA NA NA NA NA NA
"2006-06-30" 663.909973 663.909973 663.909973 663.909973 0 663.909973
"2006-07-03" 668.690002 668.690002 668.690002 668.690002 0 668.690002
"2006-07-05" 660.119995 660.119995 660.119995 660.119995 0 660.119995
"2006-07-06" 663.679993 663.679993 663.679993 663.679993 0 663.679993
"2006-07-07" 659.840027 659.840027 659.840027 659.840027 0 659.840027
"2006-07-10" 653.01001 653.01001 653.01001 653.01001 0 653.01001
"2006-07-11" NA NA NA NA NA NA
"2006-07-12" NA NA NA NA NA NA
"2006-07-13" 644.219971 644.219971 644.219971 644.219971 0 644.219971
"2006-07-14" NA NA NA NA NA NA
"2006-07-17" NA NA NA NA NA NA
"2006-07-18" NA NA NA NA NA NA
"2006-07-19" 640.309998 640.309998 640.309998 640.309998 0 640.309998
