"SPY.Open" "SPY.High" "SPY.Low" "SPY.Close" "SPY.Volume" "SPY.Adjusted"
"2013-10-01" 168.139999 169.5 167.970001 169.339996 127160000 151.866791
"2013-10-02" 168.350006 169.339996 167.830002 169.179993 113350000 151.723297
"2013-10-03" 168.789993 168.940002 166.839996 167.619995 176698000 150.324249
"2013-10-04" 167.75 169.059998 167.529999 168.889999 96878000 151.463211
"2013-10-07" 167.419998 168.449997 167.25 167.429993 96295000 150.153885
"2013-10-08" 167.399994 167.619995 165.360001 165.479996 178015000 148.405029
"2013-10-09" 165.800003 166.199997 164.529999 165.600006 168973000 148.51268
"2013-10-10" 167.289993 169.259995 167.229996 169.169998 195955000 151.71431
"2013-10-11" 168.910004 170.320007 168.770004 170.259995 105040000 152.691833
"2013-10-14" 169.210007 171.080002 169.080002 170.940002 112106000 153.301666
"2013-10-15" 170.509995 171.149994 169.470001 169.699997 155485000 152.189606
"2013-10-16" 170.720001 172.160004 170.639999 172.070007 161676000 154.315094
"2013-10-17" 171.369995 173.320007 171.339996 173.220001 129389000 155.346405
"2013-10-18" 173.860001 174.509995 173.509995 174.389999 138316000 156.395691
"2013-10-21" 174.449997 174.75 174.009995 174.399994 104104000 156.404663
"2013-10-22" 174.910004 175.929993 174.429993 175.410004 126663000 157.31044
"2013-10-23" 174.809998 174.889999 173.960007 174.570007 105484000 156.557129
"2013-10-24" 174.919998 175.369995 174.509995 175.149994 70350000 157.077301
"2013-10-25" 175.509995 176 175.169998 175.949997 93625000 157.794785
"2013-10-28" 175.889999 176.470001 175.699997 176.229996 84979000 158.045822
"2013-10-29" 176.630005 177.240005 176.380005 177.169998 87401000 158.888855
"2013-10-30" 177.380005 177.509995 175.660004 176.289993 140002000 158.099625
"2013-10-31" 176.149994 176.889999 175.529999 175.789993 133795000 157.65126
"2013-11-01" 176.020004 176.610001 175.220001 176.210007 142805000 158.027924
"2013-11-04" 176.690002 176.899994 175.979996 176.830002 85677000 158.583954
"2013-11-05" 176.139999 176.75 175.570007 176.270004 85825000 158.081711
"2013-11-06" 177.029999 177.5 176.539993 177.169998 87348000 158.888855
"2013-11-07" 177.5 177.639999 174.759995 174.929993 1.57e+08 156.880005
"2013-11-08" 174.869995 177.309998 174.850006 177.289993 136713000 158.996414
"2013-11-11" 177.119995 177.529999 176.910004 177.320007 62614000 159.023361
"2013-11-12" 176.940002 177.360001 176.369995 176.960007 83990000 158.700485
"2013-11-13" 176.089996 178.429993 176.089996 178.380005 103844000 159.973984
"2013-11-14" 178.539993 179.419998 178.25 179.270004 103435000 160.772156
"2013-11-15" 179.559998 180.119995 179.330002 180.050003 102818000 161.47168
"2013-11-18" 180.350006 180.5 179.020004 179.419998 104796000 160.906662
"2013-11-19" 179.330002 179.869995 178.720001 179.029999 93891000 160.5569
"2013-11-20" 179.389999 179.929993 177.979996 178.470001 124909000 160.054672
"2013-11-21" 178.970001 180.050003 178.860001 179.910004 92841000 161.346115
"2013-11-22" 179.979996 180.830002 179.770004 180.809998 81296000 162.153244
"2013-11-25" 181.130005 181.169998 180.369995 180.630005 79486000 161.991791
"2013-11-26" 180.720001 181.220001 180.410004 180.679993 86994000 162.036652
"2013-11-27" 180.869995 181.240005 180.649994 181.119995 58800000 162.431229
"2013-11-29" 181.320007 181.75 180.800003 181 55870900 162.323685
"2013-12-02" 181.089996 181.429993 180.25 180.529999 99726000 161.90213
"2013-12-03" 179.940002 180.389999 179.169998 179.75 116563000 161.202621
"2013-12-04" 179.100006 180.479996 178.350006 179.729996 123033000 161.184662
"2013-12-05" 179.410004 179.740005 178.770004 178.940002 106934000 160.476212
"2013-12-06" 180.669998 181.110001 180.149994 180.940002 127728000 162.269852
"2013-12-09" 181.470001 181.669998 181.160004 181.399994 70124000 162.682358
"2013-12-10" 180.979996 181.360001 180.639999 180.75 80976000 162.099426
"2013-12-11" 180.820007 180.850006 178.5 178.720001 130591000 160.278915
"2013-12-12" 178.639999 178.860001 177.759995 178.130005 115565000 159.749802
"2013-12-13" 178.5 178.660004 177.770004 178.110001 107808000 159.731857
"2013-12-16" 178.949997 179.809998 178.899994 179.220001 96195000 160.727341
"2013-12-17" 179.380005 179.410004 178.25 178.649994 89886000 160.216141
"2013-12-18" 178.919998 181.729996 177.320007 181.699997 234906000 162.951385
"2013-12-19" 181.179993 181.699997 180.710007 181.490005 136531200 162.763123
"2013-12-20" 180.690002 181.990005 180.570007 181.559998 197087000 163.710114
"2013-12-23" 182.449997 182.639999 182.070007 182.529999 85598000 164.584717
"2013-12-24" 182.539993 183.009995 182.529999 182.929993 45368800 164.945404
"2013-12-26" 183.339996 183.960007 183.320007 183.860001 63365000 165.783966
"2013-12-27" 184.100006 184.179993 183.660004 183.850006 61814000 165.774918
"2013-12-30" 183.869995 184.020004 183.580002 183.820007 56857000 165.747894
"2013-12-31" 184.070007 184.690002 183.929993 184.690002 86119900 166.532364
"2014-01-02" 183.979996 184.070007 182.479996 182.919998 119636900 164.936356
"2014-01-03" 183.229996 183.600006 182.630005 182.889999 81390600 164.909332
"2014-01-06" 183.490005 183.559998 182.080002 182.360001 108028200 164.431412
"2014-01-07" 183.089996 183.789993 182.949997 183.479996 86144200 165.441299
"2014-01-08" 183.449997 183.830002 182.889999 183.520004 96582300 165.477417
"2014-01-09" 184.110001 184.130005 182.800003 183.639999 90683400 165.585587
"2014-01-10" 183.949997 184.220001 183.009995 184.139999 102026400 166.036469
"2014-01-13" 183.669998 184.179993 181.339996 181.690002 149892000 163.827286
"2014-01-14" 182.289993 183.770004 181.949997 183.669998 105016100 165.612671
"2014-01-15" 184.100006 184.940002 183.710007 184.660004 98525800 166.50531
"2014-01-16" 184.279999 184.660004 183.830002 184.419998 72290600 166.288895
"2014-01-17" 184.100006 184.449997 183.320007 183.639999 107848700 165.585587
"2014-01-21" 184.699997 184.770004 183.050003 184.179993 88621200 166.072495
"2014-01-22" 184.490005 184.570007 183.910004 184.300003 61270900 166.18071
"2014-01-23" 183.369995 183.399994 181.820007 182.789993 132496900 164.819107
"2014-01-24" 181.600006 181.660004 178.830002 178.889999 208677100 161.302551
"2014-01-27" 179.059998 179.520004 177.119995 178.009995 180843100 160.509094
"2014-01-28" 178.139999 179.300003 178.119995 179.070007 110463200 161.464844
"2014-01-29" 177.580002 178.550003 176.880005 177.350006 216597300 159.913971
"2014-01-30" 178.830002 179.809998 178.259995 179.229996 118938100 161.609161
"2014-01-31" 177.009995 179.289993 176.919998 178.179993 194677900 160.662384
"2014-02-03" 177.970001 178.369995 173.830002 174.169998 254837100 157.0466
"2014-02-04" 174.949997 175.839996 174.110001 175.389999 165012400 158.146698
"2014-02-05" 174.779999 175.559998 173.710007 175.169998 164230500 157.948303
"2014-02-06" 175.580002 177.479996 175.220001 177.479996 132877600 160.031219
"2014-02-07" 178.309998 179.869995 177.729996 179.679993 170787200 162.014938
"2014-02-10" 179.699997 180.070007 179.210007 180.009995 92218800 162.312469
"2014-02-11" 180.160004 182.440002 180.039993 181.979996 117814100 164.088776
"2014-02-12" 182.25 182.830002 181.710007 182.070007 94717700 164.169952
"2014-02-13" 180.839996 183.199997 180.830002 183.009995 100542200 165.017517
"2014-02-14" 182.839996 184.360001 182.669998 184.020004 96498400 165.928207
"2014-02-18" 184.179993 184.490005 183.649994 184.240005 80460900 166.126602
"2014-02-19" 183.759995 184.949997 182.869995 183.020004 126524300 165.02655
"2014-02-20" 183.270004 184.520004 182.600006 184.100006 104998100 166.000366
"2014-02-21" 184.449997 184.889999 183.800003 183.889999 118116400 165.811005
"2014-02-24" 184.279999 186.149994 184.199997 184.910004 114063900 166.730759
"2014-02-25" 185.059998 185.589996 184.229996 184.839996 117085000 166.667603
"2014-02-26" 185.110001 185.600006 184.330002 184.850006 98677200 166.676636
"2014-02-27" 184.580002 185.869995 184.369995 185.820007 93880800 167.55127
"2014-02-28" 185.789993 187.149994 185.050003 186.289993 150842000 167.975037
"2014-03-03" 184.649994 185.449997 183.75 184.979996 167748500 166.793854
"2014-03-04" 186.789993 187.979996 186.75 187.580002 167545900 169.138214
"2014-03-05" 187.740005 188.070007 187.449997 187.75 88376900 169.291519
"2014-03-06" 188.210007 188.610001 187.779999 188.179993 82516500 169.67926
"2014-03-07" 188.960007 188.960007 187.429993 188.259995 114513500 169.751389
"2014-03-10" 187.970001 188.229996 187.080002 188.160004 74939200 169.661179
"2014-03-11" 188.440002 188.710007 186.800003 187.229996 99009100 168.822647
"2014-03-12" 186.320007 187.350006 185.899994 187.279999 104824400 168.867706
"2014-03-13" 187.839996 187.990005 184.660004 185.179993 155014300 166.974182
"2014-03-14" 184.850006 185.800003 184.440002 184.660004 153919600 166.50531
"2014-03-17" 185.589996 186.770004 185.509995 186.330002 98359500 168.011124
"2014-03-18" 186.710007 187.910004 186.509995 187.660004 101804600 169.210342
"2014-03-19" 187.679993 187.940002 185.470001 186.660004 176267300 168.308655
"2014-03-20" 186.25 187.889999 185.919998 187.75 117241000 169.291519
"2014-03-21" 187.710007 189.020004 186.029999 186.199997 163128000 168.634583
"2014-03-24" 186.839996 187.070007 184.619995 185.429993 121411000 167.937164
"2014-03-25" 186.369995 186.940002 185.270004 186.309998 103852000 168.734207
"2014-03-26" 187.039993 187.339996 184.919998 184.970001 119843000 167.520584
"2014-03-27" 184.75 185.339996 183.899994 184.580002 142383000 167.167389
"2014-03-28" 185.110001 186.419998 185 185.490005 101642000 167.991547
"2014-03-31" 186.669998 187.300003 185.520004 187.009995 99745000 169.368149
"2014-04-01" 187.619995 188.360001 187 188.25 89193000 170.49118
"2014-04-02" 188.490005 189.130005 188.139999 188.880005 78774000 171.061722
"2014-04-03" 189.169998 189.220001 188.050003 188.630005 77435000 170.835327
"2014-04-04" 189.660004 189.699997 186.100006 186.399994 169381000 168.815704
"2014-04-07" 185.949997 186.259995 183.960007 184.339996 140803000 166.950043
"2014-04-08" 184.259995 185.399994 183.589996 185.100006 112660000 167.638336
"2014-04-09" 185.600006 187.149994 185.059998 187.089996 100254000 169.440613
"2014-04-10" 187.080002 187.169998 182.929993 183.160004 172959000 165.881363
"2014-04-11" 182.139999 183.419998 181.309998 181.509995 167251000 164.387024
"2014-04-14" 182.929993 183.369995 181.440002 182.940002 132382000 165.682068
"2014-04-15" 183.320007 184.330002 181.509995 184.199997 157093000 166.823227
"2014-04-16" 185.470001 186.139999 184.649994 186.130005 105197000 168.571167
"2014-04-17" 185.880005 186.910004 185.559998 186.389999 105255000 168.806641
"2014-04-21" 186.440002 187.100006 186.210007 187.039993 68329000 169.395294
"2014-04-22" 187.229996 188.399994 187.130005 187.889999 85790000 170.165146
"2014-04-23" 187.820007 187.919998 187.300003 187.449997 73869000 169.766647
"2014-04-24" 188.369995 188.389999 186.929993 187.830002 88170000 170.110825
"2014-04-25" 187.220001 187.330002 185.869995 186.289993 100380000 168.71608
"2014-04-28" 187.050003 187.690002 184.960007 186.880005 135121000 169.250412
"2014-04-29" 187.479996 188.039993 187.080002 187.75 84098000 170.038345
"2014-04-30" 187.440002 188.5 187.179993 188.309998 101508000 170.545532
"2014-05-01" 188.220001 188.839996 187.729996 188.330002 93019000 170.563644
"2014-05-02" 188.309998 189.139999 187.779999 188.059998 98122000 170.319092
"2014-05-05" 187.139999 188.550003 186.619995 188.419998 75883000 170.645126
"2014-05-06" 188 188.130005 186.740005 186.779999 85454000 169.159851
"2014-05-07" 187.410004 187.970001 186.009995 187.880005 106500000 170.156097
"2014-05-08" 187.710007 189.050003 187.080002 187.679993 93618000 169.97493
"2014-05-09" 187.710007 188.039993 186.830002 187.960007 83679000 170.228516
"2014-05-12" 188.800003 189.880005 188 189.789993 86940000 171.88591
"2014-05-13" 190.039993 190.419998 189.770004 189.960007 66454000 172.039856
"2014-05-14" 189.789993 189.880005 188.789993 189.059998 72367000 171.224747
"2014-05-15" 188.679993 188.720001 186.479996 187.399994 154956000 169.721359
"2014-05-16" 187.509995 188.130005 186.720001 188.050003 97458000 170.310059
"2014-05-19" 187.690002 188.889999 187.520004 188.740005 63839000 170.934937
"2014-05-20" 188.649994 188.669998 187.070007 187.550003 111644000 169.857224
"2014-05-21" 188.089996 189.220001 188.059998 189.130005 89093000 171.288147
